id,formula,density_calc,Hmix,Smix,Gmix,Tm,delta,elec_diff,VEC,processing,microstructure,doi,composition_norm
Alloy 0129,AlC0.4CoCrFeNi,6.485970566,-23.07270233,14.58583089,356.5231819,1379.74731,12.16929417,0.233101001,6.962962963,AC,BCC + Im,10.1016/j.jallcom.2010.10.047,AlC0.4CoCrFeNi
Alloy 0130,AlC0.5CoCrFeNi,6.430095303,-25.25619835,14.69798576,357.372386,1383.64249,13.17225701,0.249938835,6.909090909,AC,BCC + Im,10.1016/j.jallcom.2010.10.047,AlC0.5CoCrFeNi
Alloy 0131,AlCCoCrFeNi,6.171507923,-33.88888889,14.8975162,362.0595488,1402.905669,16.85609558,0.308040401,6.666666667,AC,BCC + Im,10.1016/j.jallcom.2010.10.047,AlCCoCrFeNi
Alloy 0132,AlCoCrFeMo0.1Ni,6.8,-12.13,13.92,442.4602388,1707.86,5.3,0.13,7.18,AC,BCC,10.1016/j.msea.2010.07.028,AlCoCrFeMo0.1Ni
Alloy 0133,AlCoCrFeMo0.2Ni,6.89,-11.95,14.22,447.8611838,1730.71,5.35,0.14,7.15,AC,BCC + Im,10.1016/j.msea.2010.07.028,AlCoCrFeMo0.2Ni
Alloy 0134,AlCoCrFeMo0.3Ni,6.969186113,-11.77643289,14.43271079,370.8521057,1434.303168,5.770073848,0.146647598,7.132075472,AC,BCC + Im,10.1016/j.msea.2010.07.028,AlCoCrFeMo0.3Ni
Alloy 0135,AlCoCrFeMo0.4Ni,7.04,-11.6,14.59,458.3715626,1773.86,5.44,0.15,7.11,AC,BCC + Im,10.1016/j.msea.2010.07.028,AlCoCrFeMo0.4Ni
Alloy 0136,AlCoCrFeMo0.5Ni,7.11,-11.44,14.7,463.448501,1794.27,5.47,0.16,7.09,AC,BCC + Im,10.1016/j.msea.2010.07.028,AlCoCrFeMo0.5Ni
Alloy 0137,AlCoCrFeNi,6.72,-12.32,13.38,437.2111258,1684.09,5.25,0.12,7.2,AC,BCC,10.1016/j.msea.2011.10.110,AlCoCrFeNi
Alloy 0138,AlCoCrFeNb0.1Ni,6.777073377,-13.31795463,13.9216461,359.076864,1386.029271,5.918861194,0.12190182,7.156862745,AC,BCC,10.1016/j.msea.2011.10.110,AlCoCrFeNb0.1Ni
Alloy 0139,AlCoCrFeNb0.25Ni,6.849513582,-14.65759637,14.33614554,366.6265111,1417.442609,6.098683245,0.123615232,7.095238095,AC,BCC + Im,10.1016/j.msea.2011.10.110,AlCoCrFeNb0.25Ni
Alloy 0140,AlCoCrFeNb0.5Ni,6.958059832,-16.52892562,14.69798576,378.6365986,1465.931765,6.331848469,0.125829479,7.0,AC,BCC + Im,10.1016/j.msea.2011.10.110,AlCoCrFeNb0.5Ni
Alloy 0141,AlCoCrFeNiSi0.2,6.460047303,-16.39053254,14.22238699,353.2127105,1364.990955,6.018496556,0.120529527,7.076923077,AC,BCC,10.1016/j.msea.2010.07.049,AlCoCrFeNiSi0.2
Alloy 0142,AlCoCrFeNiSi0.4,6.224993453,-19.83539095,14.58583089,352.9531903,1365.919783,6.213811095,0.120333328,6.962962963,AC,BCC,10.1016/j.msea.2010.07.049,AlCoCrFeNiSi0.4
Alloy 0143,AlCoCrFeNiSi0.6,6.015254165,-22.75510204,14.77893904,352.9166444,1366.81105,6.373344257,0.120010097,6.857142857,AC,BCC,10.1016/j.msea.2010.07.049,AlCoCrFeNiSi0.6
Alloy 0144,AlCoCrFeNiSi0.8,5.826948949,-25.23186683,14.87154905,353.0085298,1367.66699,6.504079923,0.119586088,6.75862069,AC,BCC + Im,10.1016/j.msea.2010.07.049,AlCoCrFeNiSi0.8
Alloy 0145,AlCoCrFeNiSi,5.656951884,-27.33333333,14.8975162,353.1832478,1368.489663,6.611299931,0.119082138,6.666666667,AC,BCC + Im,10.1016/j.msea.2010.07.049,AlCoCrFeNiSi
Alloy 0146,CoCrCu1FeNiTi0.5,7.841713198,-17.05785124,14.69798576,371.9973776,1440.230486,4.822178394,0.122359719,8.363636364,AC,FCC,10.1016/j.jallcom.2008.11.059,CoCrCu1FeNiTi0.5
Alloy 0148,Al0.5CoCrCu0.5FeNiTi0.5,7.124653711,-10.84297521,15.74583048,359.0404941,1395.70658,5.968017454,0.130877521,7.636363636,AC,FCC + BCC,10.1016/j.jallcom.2008.11.059,Al0.5CoCrCu0.5FeNiTi0.5
Alloy 0149,Al0.75CoCrCu0.25FeNiTi0.5,6.784659882,-14.38842975,15.54807926,355.3300781,1380.236222,6.381032408,0.132989312,7.272727273,AC,BCC,10.1016/j.jallcom.2008.11.059,Al0.75CoCrCu0.25FeNiTi0.5
Alloy 0150,AlCoCrFeNiTi0.5,6.44,-17.92,14.7,441.016415,1707.45,6.12,0.13,6.91,AC,BCC,10.1016/j.jallcom.2008.11.059,AlCoCrFeNiTi0.5
Alloy 0151,AlCoCrFeNiTi,6.23,-21.56,14.9,445.693911,1726.91,6.58,0.14,6.67,AC,BCC,10.1063/1.2734517,AlCoCrFeNiTi
Alloy 0152,AlCoCrFeNiTi1.5,6.06,-23.91,14.79,450.1342398,1743.38,6.84,0.15,6.46,AC,BCC + Im,10.1063/1.2734517,AlCoCrFeNiTi1.5
Alloy 0154,CoCrFeMnNi,8.025760676,-4.16,13.38,467.623384,1801.2,0.92,0.14,8.0,AC,FCC,10.1016/j.jallcom.2014.12.157,CoCrFeMnNi
Alloy 0155,CoCrFeMnNiV0.25,7.917904415,-5.297052154,14.33614554,388.7188688,1502.815949,3.287511245,0.138098522,7.857142857,AC,FCC,10.1016/j.jallcom.2014.12.157,CoCrFeMnNiV0.25
Alloy 0156,CoCrFeMnNiV0.5,7.821545363,-6.214876033,14.69798576,391.5136231,1515.744425,3.295001536,0.137594445,7.727272727,AC,FCC,10.1016/j.jallcom.2014.12.157,CoCrFeMnNiV0.5
Alloy 0157,CoCrFeMnNiV0.75,7.734938183,-6.956521739,14.85564568,394.3956448,1527.837408,3.294550407,0.136911656,7.608695652,AC,FCC + Im,10.1016/j.jallcom.2014.12.157,CoCrFeMnNiV0.75
Alloy 0158,CoCrFeMnNiV1.0,7.656673792,-7.555555556,14.8975162,397.2569101,1539.173354,3.288078437,0.136096371,7.5,AC,FCC + Im,10.1016/j.jallcom.2014.12.157,CoCrFeMnNiV1.0
Alloy 0159,CoCrNi,8.28,-4.89,9.13,499.23715,1892.0,1.12,0.11,8.33,AC,FCC,10.1016/j.jallcom.2019.06.005,CoCrNi
Alloy 0160,AlCrFeNi,6.314858074,-13.25,11.52629192,335.6536227,1283.75,5.957194447,0.118953773,7.0,AC,BCC,10.1016/j.jallcom.2013.03.253,AlCrFeNi
Alloy 0161,AlCrFeNiMo0.2,6.486249288,-12.65306122,12.56917544,362.0703037,1390.322967,6.204006605,0.14744229,6.714285714,AC,BCC,10.1016/j.jallcom.2013.03.253,AlCrFeMo0.2Ni
Alloy 0162,AlCrFeNiMo0.5,6.781541404,-11.85185185,13.14594406,382.6472339,1472.592315,6.112177396,0.172225806,6.666666667,AC,BCC,10.1016/j.jallcom.2013.03.253,AlCrFeMo0.5Ni
Alloy 0163,AlCrFeNiMo0.8,7.033549078,-11.14583333,13.35141737,401.0213207,1544.520145,6.015400008,0.188402919,6.625,AC,BCC + Im,10.1016/j.jallcom.2013.03.253,AlCrFeMo0.8Ni
Alloy 0164,Al0.5CoCrCuFeNi,7.62,-1.52,14.7,437.30038,1693.0,3.82,0.11,8.27,AC,FCC,10.1007/s11661-005-0283-0,Al0.5CoCrCuFeNi
Alloy 0165,AlCoCrCuFeNi,7.07,-4.78,14.9,420.623371,1629.71,4.82,0.12,7.83,AC,FCC + BCC,10.1007/s11661-005-0283-0,AlCoCrCuFeNi
Alloy 0166,Al2CoCrCuFeNi,6.27,-8.65,14.53,395.5124828,1530.24,5.71,0.13,7.14,AC,FCC + BCC,10.1007/s11661-005-0283-0,Al2CoCrCuFeNi
Alloy 0167,AlCrCuFeNi0.6,6.604060314,-2.684310019,13.24232516,322.4388451,1241.31666,5.75975798,0.123320475,7.391304348,AC,FCC + BCC + Im,10.1016/j.msea.2011.11.063,AlCrCuFeNi0.6
Alloy 0168,AlCrCuFeNi0.8,6.686598736,-3.402777778,13.35141737,324.5653105,1250.030753,5.693612317,0.123883906,7.5,AC,FCC + BCC + Im,10.1016/j.msea.2011.11.063,AlCrCuFeNi0.8
Alloy 0169,AlCrCuFeNi,6.763408628,-4.0,13.38161053,326.6104126,1258.055769,5.628086233,0.124161186,7.6,AC,FCC + BCC + Im,10.1016/j.msea.2011.11.063,AlCrCuFeNi
Alloy 0170,AlCrCuFeNi1.2,6.835066367,-4.49704142,13.35788527,328.5648965,1265.470333,5.563457859,0.124213502,7.692307692,AC,FCC + BCC + Im,10.1016/j.msea.2011.11.063,AlCrCuFeNi1.2
Alloy 0171,AlCrCuFeNi1.4,6.902073515,-4.910836763,13.2962002,330.4270239,1272.341548,5.499922873,0.124087893,7.777777778,AC,FCC + BCC + Im,10.1016/j.msea.2011.11.063,AlCrCuFeNi1.4
Alloy 0172,AlCoCrCuFeNi,7.07,-4.78,14.9,420.623371,1629.71,4.82,0.12,7.83,AC,FCC + BCC,10.1016/j.intermet.2008.08.012,AlCoCrCuFeNi
Alloy 0173,HfNbTiZr,8.4,2.5,11.53,609.5544375,2331.25,4.12,0.13,4.25,AC,BCC,10.1016/j.matlet.2014.05.134,HfNbTiZr
Alloy 0174,NbTiV2Zr,6.655937237,-3.52,11.07635214,519.0767653,1981.8,7.746075475,0.273890489,4.8,AC,BCC,10.1016/j.actamat.2012.11.032,NbTiV2Zr
Alloy 0175,CoCrFeMnNi,8.025760676,-4.16,13.38,467.623384,1801.2,0.92,0.14,8.0,AC,FCC,10.1016/j.intermet.2018.04.022,CoCrFeMnNi
Alloy 0176,CoCrFeMnNi,8.025760676,-4.16,13.38,467.623384,1801.2,0.92,0.14,8.0,AC,FCC,https://pdfs.semanticscholar.org/ed41/eea027857bd579d3f666ddd9f10db97adf01.pdf,CoCrFeMnNi
Alloy 0177,HfMoNbTiZr,8.7,-1.6,13.38,634.561604,2444.2,5.06,0.31,4.6,AC,BCC + Im,10.3390/e21010015,HfMoNbTiZr
Alloy 0178,CoCrFeMnNi,8.025760676,-4.16,13.38,467.623384,1801.2,0.92,0.14,8.0,AC,FCC,10.3390/e20120967,CoCrFeMnNi
Alloy 0179,VCrFeTa0.1W0.1,7.904708836,-4.83203125,10.86752061,498.0660943,1900.073304,3.597630783,0.147477488,6.28125,AC,BCC,10.3390/e20120951,CrFeTa0.1VW0.1
Alloy 0180,VCrFeTa0.2W0.2,8.666826103,-5.148788927,11.74934157,530.1557462,2029.318885,4.168428293,0.183776229,6.235294118,AC,BCC,10.3390/e20120951,CrFeTa0.2VW0.2
Alloy 0181,VCrFeTa0.4W0.4,9.888782982,-5.628808864,12.70370305,578.667977,2223.134223,4.820751784,0.230952502,6.157894737,AC,BCC + Im,10.3390/e20120951,CrFeTa0.4VW0.4
Alloy 0182,Al0.5CoCrFeNi,7.33,-9.09,13.15,459.275785,1767.5,4.22,0.11,7.67,AC,FCC,10.3390/e20120917,Al0.5CoCrFeNi
Alloy 0183,Al0.5CoCrFeNi,7.33,-9.09,13.15,459.275785,1767.5,4.22,0.11,7.67,AC,FCC + BCC,10.3390/e20120917,Al0.5CoCrFeNi
Alloy 0184,Al65Cu5Fe5Mg5Si15Zn5,3.1606035,-11.29251701,9.380428289,192.2673737,729.3793286,8.222182534,0.140859042,4.142857143,AC,FCC + Im,10.1038/s41598-019-43329-w,Al65Cu5Fe5Mg5Si15Zn5
Alloy 0185,Al65Cu5Mg5Ni5Si15Zn5,3.181657904,-13.2244898,9.380428289,192.2427714,729.2933324,8.199725945,0.146292039,4.238095238,AC,FCC + Im,10.1038/s41598-019-43329-w,Al65Cu5Mg5Ni5Si15Zn5
Alloy 0186,Al70Cr5Cu5Mg5Si10Zn5,3.189401967,-8.69,8.971948351,189.2030277,716.6349049,7.416174014,0.127400942,4.05,AC,FCC + Im,10.1038/s41598-019-43329-w,Al70Cr5Cu5Mg5Si10Zn5
Alloy 0187,Al70Cu5Mg5Mn5Si10Zn5,3.201567018,-13.06,8.971948351,186.6775648,707.0863252,7.042966472,0.128913731,4.1,AC,FCC + Im,10.1038/s41598-019-43329-w,Al70Cu5Mg5Mn5Si10Zn5
Alloy 0188,Al70Cu5Mg5Si10Zn5Zr5,3.274886342,-15.22,8.971948351,196.1783876,743.0786477,7.600568278,0.144370184,3.95,AC,FCC + Im,10.1038/s41598-019-43329-w,Al70Cu5Mg5Si10Zn5Zr5
Alloy 0189,MoNbHfZrTi,8.702267947,-3.2,13.38161053,558.4887336,2151.20329,6.097271121,0.309554519,4.6,AC,BCC,10.1016/j.intermet.2015.10.011,HfMoNbTiZr
Alloy 0190,AlCoCrCuFeNi,7.07,-4.78,14.9,420.623371,1629.71,4.82,0.12,7.83,AC,FCC + BCC + Im,10.1016/j.triboint.2018.10.012,AlCoCrCuFeNi
Alloy 0191,AlCoCrFeNiTi0.5,6.44,-17.92,14.7,441.016415,1707.45,6.12,0.13,6.91,AC,BCC,10.1016/j.triboint.2018.10.012,AlCoCrFeNiTi0.5
Alloy 0192,NbCrMo0.5Ta0.5TiZr,7.99,-4.92,14.53,625.078928,2418.4,7.13,0.22,4.9,AC,BCC + Im,10.1016/j.msea.2017.12.021,CrMo0.5NbTa0.5TiZr
Alloy 0193,AlCoCrFeNi ,6.72,-12.32,13.38,437.2111258,1684.09,5.25,0.12,7.2,AC,BCC + Im,10.1016/j.jallcom.2016.05.034,AlCoCrFeNi
Alloy 0194,AlCoCrFeNi ,6.72,-12.32,13.38,437.2111258,1684.09,5.25,0.12,7.2,PM,FCC + BCC + Im,10.1016/j.matlet.2015.06.046,AlCoCrFeNi
Alloy 0195,AlCoCrFeNi ,6.72,-12.32,13.38,437.2111258,1684.09,5.25,0.12,7.2,AC,FCC + BCC + Im,10.1007/s11665-015-1869-3,AlCoCrFeNi
Alloy 0196,AlCoCrFeNi,6.72,-12.32,13.38,437.2111258,1684.09,5.25,0.12,7.2,PM,FCC + BCC + Im,10.1016/j.matchar.2019.05.022,AlCoCrFeNi
Alloy 0197,AlCoCrFeNi,6.72,-12.32,13.38,437.2111258,1684.09,5.25,0.12,7.2,PM,FCC + BCC + Im,10.1016/j.matchar.2019.05.022,AlCoCrFeNi
Alloy 0198,AlCoCrFeNi,6.72,-12.32,13.38,437.2111258,1684.09,5.25,0.12,7.2,PM,FCC + BCC + Im,10.1016/j.matchar.2019.05.022,AlCoCrFeNi
Alloy 0199,AlCoCrCuFeNi,7.07,-4.78,14.9,420.623371,1629.71,4.82,0.12,7.83,AC,FCC + BCC,10.1016/j.intermet.2008.08.012,AlCoCrCuFeNi
Alloy 0200,AlCoCrCuFeNi,7.07,-4.78,14.9,420.623371,1629.71,4.82,0.12,7.83,AC,FCC + BCC,10.1016/j.intermet.2008.08.012,AlCoCrCuFeNi
Alloy 0201,AlCoCrCuFeNi,7.07,-4.78,14.9,420.623371,1629.71,4.82,0.12,7.83,AC,FCC + BCC,10.1016/j.intermet.2008.08.012,AlCoCrCuFeNi
Alloy 0202,AlCoCrCuFeNi,7.07,-4.78,14.9,420.623371,1629.71,4.82,0.12,7.83,AC,FCC + BCC,10.1016/j.intermet.2008.08.012,AlCoCrCuFeNi
Alloy 0203,AlCoCrCuFeNi,7.07,-4.78,14.9,420.623371,1629.71,4.82,0.12,7.83,AC,FCC + BCC,10.1016/j.intermet.2008.08.012,AlCoCrCuFeNi
Alloy 0204,AlCoCrCuFeNi,7.07,-4.78,14.9,420.623371,1629.71,4.82,0.12,7.83,AC,FCC + BCC,10.1016/j.intermet.2008.08.012,AlCoCrCuFeNi
Alloy 0205,AlCoCrCuFeNi,7.07,-4.78,14.9,420.623371,1629.71,4.82,0.12,7.83,AC,FCC + BCC,10.1016/j.intermet.2008.08.012,AlCoCrCuFeNi
Alloy 0206,MoNbTaVW,12.36,-4.64,13.38,769.197496,2962.8,3.21,0.34,5.4,AC,BCC,10.1016/j.intermet.2011.01.004,MoNbTaVW
Alloy 0207,Nb42Mo20Ti13Cr12V12Ta1,8.379820089,-4.2436,12.52475172,609.4889242,2339.92739,4.591778618,0.276687839,5.41,PM,BCC + Im,10.1016/j.ijrmhm.2019.02.009,Cr12Mo20Nb42Ta1Ti13V12
Alloy 0208,HfMo0.5NbTiV0.5Si0.7,7.91567082,-31.11815301,14.53503029,545.845943,2111.996306,9.442048204,0.256563457,4.531914894,AC,BCC + Im,10.1016/j.ijrmhm.2019.02.009,HfMo0.5NbSi0.7TiV0.5
Alloy 0209,HfMo0.5NbTiV0.5Si0.3,8.485372575,-16.36560303,14.16626487,554.3696281,2141.861429,7.879095001,0.254130827,4.581395349,AC,BCC,10.1016/j.jallcom.2016.10.014,HfMo0.5NbSi0.3TiV0.5
Alloy 0210,HfMo0.5NbTiV0.5Si0.5,7.91567082,-31.11815301,14.53503029,545.845943,2111.996306,9.442048204,0.256563457,4.531914894,AC,BCC,10.1016/j.jallcom.2016.10.014,HfMo0.5NbSi0.5TiV0.5
Alloy 0211,HfMo0.5NbTiV0.5Si0.7,7.91567082,-31.11815301,14.53503029,545.845943,2111.996306,9.442048204,0.256563457,4.531914894,AC,BCC,10.1016/j.jallcom.2016.10.014,HfMo0.5NbSi0.7TiV0.5
Alloy 0212,AlCoCrFeNi ,6.72,-12.32,13.38,437.2111258,1684.09,5.25,0.12,7.2,AC,BCC,10.1063/1.2734517,AlCoCrFeNi
Alloy 0213,AlCoCrFeNi ,6.72,-12.32,13.38,437.2111258,1684.09,5.25,0.12,7.2,AC,BCC + Im,10.1016/j.msea.2015.08.078,AlCoCrFeNi
Alloy 0214,AlCoCrFeNi ,6.72,-12.32,13.38,437.2111258,1684.09,5.25,0.12,7.2,AC,FCC + BCC + Im,10.1016/j.msea.2015.08.078,AlCoCrFeNi
Alloy 0215,AlCoCrFeNi ,6.72,-12.32,13.38,437.2111258,1684.09,5.25,0.12,7.2,AC,FCC + BCC + Im,10.1016/j.jallcom.2016.05.034,AlCoCrFeNi
Alloy 0216,AlCoCrFeNi ,6.72,-12.32,13.38,437.2111258,1684.09,5.25,0.12,7.2,AC,FCC + BCC + Im,10.1016/j.jallcom.2016.05.034,AlCoCrFeNi
Alloy 0217,AlCoCrFeNi ,6.72,-12.32,13.38,437.2111258,1684.09,5.25,0.12,7.2,AC,FCC + BCC + Im,10.1016/j.jallcom.2016.05.034,AlCoCrFeNi
Alloy 0218,AlCoCrFeNi ,6.72,-12.32,13.38,437.2111258,1684.09,5.25,0.12,7.2,AC,BCC + Im,10.1016/j.jallcom.2016.05.034,AlCoCrFeNi
Alloy 0219,AlCoCrFeNi ,6.72,-12.32,13.38,437.2111258,1684.09,5.25,0.12,7.2,AC,BCC,10.1007/s40195-012-0174-5,AlCoCrFeNi
Alloy 0220,AlCoCrFeNi ,6.72,-12.32,13.38,437.2111258,1684.09,5.25,0.12,7.2,AC,BCC,10.1007/s40195-012-0174-5,AlCoCrFeNi
Alloy 0221,AlCoCrFeNi ,6.72,-12.32,13.38,437.2111258,1684.09,5.25,0.12,7.2,AC,BCC,10.1007/s40195-012-0174-5,AlCoCrFeNi
Alloy 0222,AlCoCrFeNi ,6.72,-12.32,13.38,437.2111258,1684.09,5.25,0.12,7.2,AC,BCC,10.1007/s40195-012-0174-5,AlCoCrFeNi
Alloy 0223,AlCoCrFeNiTi0.5,6.44,-17.92,14.7,441.016415,1707.45,6.12,0.13,6.91,AC,BCC,10.1007/s40195-012-0174-5,AlCoCrFeNiTi0.5
Alloy 0224,AlCoCrFeNiTi0.5,6.44,-17.92,14.7,441.016415,1707.45,6.12,0.13,6.91,AC,BCC,10.1007/s40195-012-0174-5,AlCoCrFeNiTi0.5
Alloy 0225,AlCoCrFeNiTi0.5,6.44,-17.92,14.7,441.016415,1707.45,6.12,0.13,6.91,AC,BCC,10.1007/s40195-012-0174-5,AlCoCrFeNiTi0.5
Alloy 0226,AlCoCrFeNiTi0.5,6.44,-17.92,14.7,441.016415,1707.45,6.12,0.13,6.91,AC,BCC,10.1007/s40195-012-0174-5,AlCoCrFeNiTi0.5
Alloy 0227,CrMoNbTiV,7.32940384,-4.32,13.38161053,557.7647115,2148.41881,5.618669177,0.224535075,5.2,AC,BCC,10.1016/j.intermet.2018.11.001,CrMoNbTiV
Alloy 0228,CrMoNbTiZr,7.304112348,-6.4,13.38161053,546.7740196,2106.092795,8.19461295,0.274546899,5.0,AC,BCC + Im,10.1016/j.intermet.2018.11.001,CrMoNbTiZr
Alloy 0229,CoCrFeMnNi,8.025760676,-4.16,13.38,467.623384,1801.2,0.92,0.14,8.0,AC,FCC + Im,10.1016/j.intermet.2019.106486,CoCrFeMnNi
Alloy 0230,CoCrFeMnNi,8.025760676,-4.16,13.38,467.623384,1801.2,0.92,0.14,8.0,PM,FCC,10.1016/j.msea.2018.12.005,CoCrFeMnNi
Alloy 0231,CoCrFeMnNi,8.025760676,-4.16,13.38,467.623384,1801.2,0.92,0.14,8.0,PM,FCC,10.1016/j.msea.2018.12.005,CoCrFeMnNi
Alloy 0232,CoCrFeMnNi,8.025760676,-4.16,13.38,467.623384,1801.2,0.92,0.14,8.0,PM,FCC,10.1016/j.msea.2018.12.005,CoCrFeMnNi
Alloy 0233,CoCrFeMnNi,8.025760676,-4.16,13.38,467.623384,1801.2,0.92,0.14,8.0,PM,FCC,10.1016/j.jallcom.2018.02.298,CoCrFeMnNi
Alloy 0234,CoCrFeMnNi,8.025760676,-4.16,13.38,467.623384,1801.2,0.92,0.14,8.0,PM,FCC,10.1016/j.jallcom.2018.02.298,CoCrFeMnNi
Alloy 0235,CoCrFeNi,8.17,-3.75,11.53,489.4027225,1871.75,1.03,0.1,8.25,AC,FCC,10.1016/j.intermet.2019.106550,CoCrFeNi
Alloy 0236,CoCrFeNi,8.17,-3.75,11.53,489.4027225,1871.75,1.03,0.1,8.25,AC,FCC,10.1016/j.matchemphys.2017.05.056,CoCrFeNi
Alloy 0237,CoCrFeNi,8.17,-3.75,11.53,489.4027225,1871.75,1.03,0.1,8.25,AC,FCC,10.1016/j.jallcom.2019.152479,CoCrFeNi
Alloy 0238,CoCrFeNi,8.17,-3.75,11.53,489.4027225,1871.75,1.03,0.1,8.25,PM,FCC,10.1016/j.jallcom.2019.02.050,CoCrFeNi
Alloy 0239,CoCrFeNi,8.17,-3.75,11.53,489.4027225,1871.75,1.03,0.1,8.25,PM,FCC,10.1016/j.jallcom.2019.02.050,CoCrFeNi
Alloy 0240,CoCrFeNi,8.17,-3.75,11.53,489.4027225,1871.75,1.03,0.1,8.25,AC,FCC,10.1016/j.msea.2019.138526,CoCrFeNi
Alloy 0241,AlCoCrFeNiTi0.2,6.609062303,-14.85207101,14.22238699,355.2780842,1372.966278,6.229766254,0.126774388,7.076923077,AC,BCC + Im,10.1007/s11665-015-1869-3,AlCoCrFeNiTi0.2
Alloy 0242,AlCoCrFeNiTi0.4,6.504571222,-16.98216735,14.58583089,356.9526575,1381.385707,6.575134688,0.131697788,6.962962963,AC,BCC + Im,10.1007/s11665-015-1869-3,AlCoCrFeNiTi0.4
Alloy 0243,AlCoCrFeNiTi0.2,6.609062303,-14.85207101,14.22238699,355.2780842,1372.966278,6.229766254,0.126774388,7.076923077,AC,BCC,10.1007/s40195-012-0174-5,AlCoCrFeNiTi0.2
Alloy 0244,AlCoCrFeNiTi0.2,6.609062303,-14.85207101,14.22238699,355.2780842,1372.966278,6.229766254,0.126774388,7.076923077,AC,BCC,10.1007/s40195-012-0174-5,AlCoCrFeNiTi0.2
Alloy 0245,AlCoCrFeNiTi0.2,6.609062303,-14.85207101,14.22238699,355.2780842,1372.966278,6.229766254,0.126774388,7.076923077,AC,BCC,10.1007/s40195-012-0174-5,AlCoCrFeNiTi0.2
Alloy 0246,AlCoCrFeNiTi0.2,6.609062303,-14.85207101,14.22238699,355.2780842,1372.966278,6.229766254,0.126774388,7.076923077,AC,BCC,10.1007/s40195-012-0174-5,AlCoCrFeNiTi0.2
Alloy 0247,AlCoCrFeNiTi0.4,6.504571222,-16.98216735,14.58583089,356.9526575,1381.385707,6.575134688,0.131697788,6.962962963,AC,BCC,10.1007/s40195-012-0174-5,AlCoCrFeNiTi0.4
Alloy 0248,AlCoCrFeNiTi0.4,6.504571222,-16.98216735,14.58583089,356.9526575,1381.385707,6.575134688,0.131697788,6.962962963,AC,BCC,10.1007/s40195-012-0174-5,AlCoCrFeNiTi0.4
Alloy 0249,AlCoCrFeNiTi0.4,6.504571222,-16.98216735,14.58583089,356.9526575,1381.385707,6.575134688,0.131697788,6.962962963,AC,BCC,10.1007/s40195-012-0174-5,AlCoCrFeNiTi0.4
Alloy 0250,CoCrNi,8.28,-4.89,9.13,499.23715,1892.0,1.12,0.11,8.33,AC,FCC,10.1016/j.actamat.2017.04.033,CoCrNi
Alloy 0251,CoCrNi,8.28,-4.89,9.13,499.23715,1892.0,1.12,0.11,8.33,AC,FCC,10.1016/j.actamat.2017.02.036,CoCrNi
Alloy 0252,CoCrNi,8.28,-4.89,9.13,499.23715,1892.0,1.12,0.11,8.33,AC,FCC,10.1016/j.actamat.2017.07.029,CoCrNi
Alloy 0253,CoCrNi,8.28,-4.89,9.13,499.23715,1892.0,1.12,0.11,8.33,PM,FCC,10.1016/j.jallcom.2019.05.208,CoCrNi
Alloy 0254,CoCrNi,8.28,-4.89,9.13,499.23715,1892.0,1.12,0.11,8.33,AC,FCC,10.1016/j.scriptamat.2019.01.016,CoCrNi
Alloy 0255,CoCrNi,8.28,-4.89,9.13,499.23715,1892.0,1.12,0.11,8.33,AC,FCC,10.1016/j.scriptamat.2019.01.016,CoCrNi
Alloy 0256,CoCrNi,8.28,-4.89,9.13,499.23715,1892.0,1.12,0.11,8.33,AC,FCC,10.1016/j.scriptamat.2019.01.016,CoCrNi
Alloy 0257,CoCrNi,8.28,-4.89,9.13,499.23715,1892.0,1.12,0.11,8.33,AC,FCC,10.1038/ncomms10602,CoCrNi
Alloy 0258,MoNbTaTiV,9.37,-2.56,13.38,678.12488,2612.0,3.34,0.24,5.0,AC,BCC,10.1016/j.jallcom.2016.11.188,MoNbTaTiV
Alloy 0259,CrNbTiZr,6.64,-5.0,11.53,588.2371325,2249.75,7.84,0.12,4.75,AC,BCC,10.3390/ma11020208,CrNbTiZr
Alloy 0260,HfMoNbTiZr,8.7,-1.6,13.38,634.561604,2444.2,5.06,0.31,4.6,AC,BCC,10.3390/ma11020208,HfMoNbTiZr
Alloy 0261,HfNbTaTiZr,9.9,2.72,13.38,655.02398,2523.0,4.01,0.12,4.4,AC,BCC,10.3390/ma11020208,HfNbTaTiZr
Alloy 0262,ZrTiHfV0.5Nb0.5,8.190507447,0.4375,12.96707842,523.6762156,2013.882607,6.440523166,0.134530433,4.25,AC,BCC,10.3390/ma11020208,HfNb0.5TiV0.5Zr
Alloy 0263,Zr2.0TiHfVNb2.0,7.872809981,1.469387755,12.88596992,537.1529873,2065.061688,6.802239355,0.137410453,4.428571429,AC,BCC,10.3390/ma11020208,HfNb2.0TiVZr2.0
Alloy 0264,ZrTiHfNb0.5Mo0.5,8.569015185,-2.125,12.96707842,540.3628201,2078.063584,5.703787685,0.270497227,4.375,AC,BCC,10.3390/ma11020208,HfMo0.5Nb0.5TiZr
Alloy 0265,ZrTiHfNb0.5Ta0.5,9.309718284,0.875,12.96707842,562.4439913,2162.968877,4.862116278,0.118215904,4.25,AC,BCC,10.3390/ma11020208,HfNb0.5Ta0.5TiZr
Alloy 0266,NbTiZr,9.975229265,3.111111111,9.134370237,626.5960266,2374.666667,1.064065164,0.041096093,4.666666667,AC,BCC,10.1016/j.jallcom.2018.12.325,NbTiZr
